#{"t_start": 1635278842.9874032, "env_id": "Sprites-v2"}
r,l,t
3.973411,40,214.670759
2.539173,40,214.748868
5.965151,40,214.826972
6.962156,40,215.686146
1.951485,40,215.779874
8.247401,40,215.857981
4.781436,40,215.936088
6.067249,40,216.014193
8.020811,40,216.076681
3.651463,40,216.951473
4.940863,40,217.060865
5.244652,40,217.138968
5.910976,40,217.217074
0.283071,40,217.295142
5.827088,40,217.357668
5.238058,40,218.216805
8.068023,40,218.294949
4.3613,40,218.357394
7.007619,40,218.435557
9.583129,40,218.513607
7.757294,40,218.576093
4.333895,40,219.482175
-0.496199,40,219.56028
9.58409,40,219.653961
5.180987,40,219.700825
4.208907,40,219.778974
-0.197358,40,219.84142
3.695328,40,220.731877
10.368378,40,220.809976
2.835932,40,220.88809
1.577056,40,220.950568
6.75606,40,221.028679
4.050613,40,221.091168
0.329423,40,221.981541
5.958512,40,222.059647
1.060419,40,222.153375
4.141747,40,222.231479
5.215965,40,222.293965
8.81217,40,222.387731
1.507612,40,223.253546
0.958873,40,223.315975
13.519924,40,223.37846
2.690398,40,223.425369
2.897636,40,223.519055
4.06998,40,223.581541
-2.780573,40,224.441132
-3.840487,40,224.534821
3.974022,40,224.612927
5.26555,40,224.659791
-0.20528,40,224.722277
3.327282,40,224.784763
5.521744,40,225.648602
10.854833,40,225.726665
3.63035,40,225.789152
9.477163,40,225.867256
4.153823,40,225.945366
2.0441,40,226.007893
6.37573,40,226.885398
4.185079,40,226.947842
7.287728,40,227.041571
8.181522,40,227.134475
3.409942,40,227.196954
7.464028,40,227.259402
5.389949,40,228.134234
6.354604,40,228.196681
2.883634,40,228.274827
1.454095,40,228.368513
5.139469,40,228.415378
-1.54004,40,228.493524
4.175081,40,229.368316
4.897052,40,229.446428
6.099104,40,229.524493
5.907872,40,229.597147
3.929519,40,229.678223
10.037389,40,229.743816
3.838185,40,230.617658
8.659119,40,230.680147
6.213661,40,230.75825
3.441566,40,230.836358
4.439273,40,230.973746
6.790185,40,231.062363
9.434084,40,231.946517
2.592121,40,232.024629
4.655615,40,232.087078
3.75931,40,232.149565
5.677548,40,232.212048
-1.497747,40,232.274531
10.423422,40,233.159573
5.034322,40,233.237672
4.610331,40,233.300121
4.87944,40,233.362607
7.34347,40,233.456372
12.180955,40,233.53448
4.554859,40,234.424854
-0.07845,40,234.487339
7.490577,40,234.561188
2.093075,40,234.60805
