#{"t_start": 1635290643.7502737, "env_id": "Sprites-v2"}
r,l,t
-0.804512,40,100.1843
4.280115,40,100.246827
3.00566,40,100.30927
1.453728,40,100.63736
2.24795,40,100.699802
3.786136,40,100.762291
5.466174,40,100.824774
4.939664,40,100.8873
4.936901,40,100.965368
1.893606,40,101.277797
9.992626,40,101.340279
10.169708,40,101.402765
4.923675,40,101.496528
8.843606,40,101.574597
6.534619,40,101.652748
4.866085,40,101.949546
-1.012057,40,102.011994
5.445554,40,102.105764
4.454711,40,102.183876
2.425517,40,102.261975
-0.945568,40,102.308799
3.77188,40,102.621226
-2.839788,40,102.699334
2.673365,40,102.761818
3.600715,40,102.839923
9.1258,40,102.90241
2.470203,40,102.964895
6.022668,40,103.26731
2.770011,40,103.329792
2.597814,40,103.392279
-0.299281,40,103.486006
4.418728,40,103.564114
8.240743,40,103.642219
6.257233,40,103.923404
0.796472,40,103.985887
1.314763,40,104.048375
2.318181,40,104.126535
5.563404,40,104.188968
0.548749,40,104.267073
0.202756,40,104.595164
-3.204576,40,104.673267
5.867362,40,104.735711
6.609681,40,104.81382
6.418498,40,104.89177
4.917394,40,104.954257
5.299732,40,105.25106
1.544753,40,105.313586
4.652367,40,105.407312
10.426288,40,105.469799
3.197626,40,105.532244
3.234588,40,105.610352
8.050299,40,105.921582
-5.947883,40,106.015309
2.905933,40,106.077794
7.444883,40,106.140279
7.279937,40,106.202766
3.772031,40,106.280908
0.753254,40,106.577678
1.010254,40,106.655782
4.383656,40,106.718267
1.7321,40,106.765134
1.846694,40,106.82762
8.176351,40,106.905725
-0.935602,40,107.196303
8.196002,40,107.290036
0.363234,40,107.352474
4.297267,40,107.430624
6.839456,40,107.493068
8.01905,40,107.571215
4.35724,40,107.867978
1.996802,40,107.930463
3.979932,40,107.99295
4.116873,40,108.055438
10.40001,40,108.117919
2.173054,40,108.196028
6.665571,40,108.492834
-1.331757,40,108.55532
6.15988,40,108.63347
3.040057,40,108.695908
8.070799,40,108.774062
-1.825199,40,108.82092
1.665069,40,109.133307
3.672253,40,109.195791
